#Wave,#Intensity2
1107.602392,8815
1106.604421,8757
1105.606276,8845
1104.607955,8922
1103.609459,8771
1102.610787,8893
1101.61194,8795
1100.612917,8929
1099.613719,8830
1098.614345,8980
1097.614796,8953
1096.615071,9072
1095.61517,8987
1094.615094,9066
1093.614841,9031
1092.614413,9222
1091.61381,9264
1090.61303,9221
1089.612074,9390
1088.610942,9574
1087.609635,9781
1086.608151,9863
1085.606491,10175
1084.604655,10450
1083.602643,10678
1082.600455,10879
1081.59809,11004
1080.595549,11327
1079.592832,11332
1078.589938,11418
1077.586868,11311
1076.583621,11225
1075.580198,11029
1074.576598,10892
1073.572822,10731
1072.568869,10355
1071.56474,10277
1070.560433,9825
1069.55595,9762
1068.55129,9577
1067.546454,9485
1066.54144,9254
1065.53625,9126
1064.530882,8980
1063.525338,8979
1062.519616,8853
1061.513718,8857
1060.507642,8672
1059.501389,8626
1058.494959,8781
1057.488352,8776
1056.481567,8679
1055.474605,8639
1054.467466,8717
1053.460149,8748
1052.452655,8674
1051.444983,8657
1050.437134,8819
1049.429107,8784
1048.420903,8584
1047.412521,8764
1046.403961,8847
1045.395223,8842
1044.386308,8788
1043.377215,8700
1042.367944,8722
1041.358495,8818
1040.348868,8814
1039.339063,8889
1038.32908,8907
1037.318919,8752
1036.30858,8844
1035.298063,8914
1034.287367,8923
1033.276493,8970
1032.265441,8971
1031.254211,8952
1030.242802,8810
1029.231215,8944
1028.21945,9006
1027.207506,8919
1026.195383,8842
1025.183082,8947
1024.170602,8810
1023.157944,8805
1022.145106,8840
1021.13209,8859
1020.118896,8754
1019.105522,8764
1018.09197,8690
1017.078239,8655
1016.064328,8798
1015.050239,8778
1014.035971,8553
1013.021523,8729
1012.006897,8709
1010.992091,8687
1009.977106,8856
1008.961942,8929
1007.946599,8868
1006.931076,8901
1005.915374,8816
1004.899493,9002
1003.883432,8988
1002.867191,8965
1001.850771,8836
1000.834172,8819
999.8173924,8850
998.8004336,8904
997.783295,8841
996.7659767,8849
995.7484786,8696
994.7308006,8771
993.7129428,8847
992.6949051,8802
991.6766874,8843
990.6582897,8670
989.639712,8822
988.6209541,8732
987.6020162,8678
986.5828981,8802
985.5635997,8810
984.5441212,8820
983.5244623,8662
982.5046231,8738
981.4846035,8790
980.4644034,8751
979.4440229,8716
978.4234619,8630
977.4027204,8531
976.3817982,8781
975.3606955,8736
974.339412,8632
973.3179478,8816
972.2963029,8787
971.2744771,8623
970.2524706,8634
969.2302831,8720
968.2079147,8652
967.1853653,8757
966.1626349,8616
965.1397234,8568
964.1166309,8748
963.0933572,8683
962.0699023,8641
961.0462662,8461
960.0224488,8464
958.9984501,8484
957.97427,8550
956.9499085,8556
955.9253656,8503
954.9006412,8487
953.8757353,8416
952.8506478,8468
951.8253787,8604
950.799928,8515
949.7742955,8357
948.7484814,8459
947.7224854,8399
946.6963076,8387
945.6699479,8396
944.6434063,8416
943.6166828,8435
942.5897773,8465
941.5626897,8248
940.5354201,8490
939.5079683,8424
938.4803343,8390
937.4525182,8463
936.4245198,8336
935.3963391,8371
934.367976,8390
933.3394306,8361
932.3107028,8352
931.2817924,8385
930.2526996,8345
929.2234242,8305
928.1939662,8354
927.1643256,8465
926.1345023,8433
925.1044963,8243
924.0743075,8471
923.0439359,8369
922.0133814,8453
920.9826441,8218
919.9517238,8332
918.9206205,8335
917.8893342,8350
916.8578648,8344
915.8262123,8210
914.7943766,8300
913.7623578,8266
912.7301557,8284
911.6977703,8243
910.6652016,8269
909.6324495,8134
908.599514,8199
907.566395,8157
906.5330926,8181
905.4996065,8229
904.4659369,8281
903.4320837,8301
902.3980468,8116
901.3638262,8110
900.3294218,8131
899.2948336,8148
898.2600616,8228
897.2251056,8010
896.1899658,8173
895.1546419,8137
894.119134,8145
893.0834421,8342
892.0475661,8216
891.0115059,8170
889.9752615,8227
888.9388328,8154
887.9022199,8157
886.8654227,8115
885.8284411,8089
884.791275,8126
883.7539245,7988
882.7163896,7953
881.67867,7980
880.6407659,7995
879.6026772,7869
878.5644037,7882
877.5259456,7810
876.4873027,7930
875.448475,7838
874.4094624,7774
873.3702649,7704
872.3308825,7689
871.2913152,7747
870.2515628,7835
869.2116253,7865
868.1715027,7700
867.131195,7617
866.090702,7730
865.0500238,7745
864.0091603,7831
862.9681115,7669
861.9268774,7758
860.8854578,7660
859.8438527,7614
858.8020621,7664
857.760086,7739
856.7179243,7758
855.6755769,7659
854.6330439,7685
853.5903251,7767
852.5474206,7652
851.5043302,7839
850.461054,7674
849.4175919,7608
848.3739438,7633
847.3301098,7757
846.2860897,7719
